timestamp,Hanover Park IL TGS - ESN (),Hanover Park IL TGS - Reflector_url  (),Hanover Park IL TGS - Reflector_status (),Hanover Park IL TGS - GPS_gs (meter_per_sec),Hanover Park IL TGS - Location (),Hanover Park IL TGS - Outside_Temp (°F),Hanover Park IL TGS - Conveyor_RPM (),Hanover Park IL TGS - Liq_GPM (gal/min),Hanover Park IL TGS - Pressure (psi),Hanover Park IL TGS - GPS_gs - transformed (meter_per_sec),Hanover Park IL TGS - Liq_GPM - transformed (gal/min)
"2019-02-01T04:21:04.847028Z","","","","","","","","",761.0,"",""
"2019-02-01T04:21:04.846235Z","","","","","","",12480.0,"","","",""
"2019-02-01T04:21:03.846214Z","","","","","","","",2160.0,"","",2160.0012642225033
"2019-02-01T04:21:00.846171Z","","","","","","",11820.0,1980.0,"","",1980.001264222503
"2019-02-01T04:21:00.585089Z","","","",9.027,"","","","","",11.26394,""
"2019-02-01T04:21:00.584006Z","","","","","{""alt"":268.502,""lat"":42.01209021,""lng"":-88.13954878}","","","","","",""
"2019-02-01T04:20:59.847014Z","","","","","","","","",679.0,"",""
"2019-02-01T04:20:55.846202Z","","","","","","",9360.0,1620.0,"","",1620.001264222503
"2019-02-01T04:20:54.994439Z","","","","","{""alt"":270.922,""lat"":42.01199668,""lng"":-88.14004826}","","","","","",""
"2019-02-01T04:20:54.994357Z","","","",6.079,"","","","","",8.31594,""
"2019-02-01T04:20:54.847025Z","","","","","","","","",450.0,"",""
"2019-02-01T04:20:50.846153Z","","","","","","",7560.0,"","","",""
"2019-02-01T04:20:50.572657Z","","","",4.539,"","","","","",6.77594,""
"2019-02-01T04:20:50.571584Z","","","","","{""alt"":263.78,""lat"":42.01194154,""lng"":-88.14037063}","","","","","",""
"2019-02-01T04:20:49.846911Z","","","","","","","","",381.0,"",""
"2019-02-01T04:20:46.846205Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T04:20:45.846181Z","","","","","","",8220.0,1560.0,"","",1560.001264222503
"2019-02-01T04:20:44.994216Z","","","","","{""alt"":260.759,""lat"":42.01191576,""lng"":-88.14054105}","","","","","",""
"2019-02-01T04:20:44.994130Z","","","",0.547,"","","","","",2.7839400000000003,""
"2019-02-01T04:20:44.846890Z","","","","","","","","",4.0,"",""
"2019-02-01T04:20:40.580271Z","","","","","{""alt"":259.516,""lat"":42.01191106,""lng"":-88.14054614}","","","","","",""
"2019-02-01T04:20:39.846902Z","","","","","","","","",16.0,"",""
"2019-02-01T04:20:39.001346Z","","","",0.024,"","","","","",2.26094,""
"2019-02-01T04:20:34.996469Z","","","","","{""alt"":259.594,""lat"":42.01191685,""lng"":-88.14055058}","","","","","",""
"2019-02-01T04:20:34.996386Z","","","",0.04,"","","","","",2.27694,""
"2019-02-01T04:20:32.846856Z","","","","","","","","",14.0,"",""
"2019-02-01T04:20:30.571700Z","","","",0.047,"","","","","",2.2839400000000003,""
"2019-02-01T04:20:30.570596Z","","","","","{""alt"":259.387,""lat"":42.01191247,""lng"":-88.14055029}","","","","","",""
"2019-02-01T04:20:29.846788Z","","","","","","","","",8.0,"",""
"2019-02-01T04:20:24.997293Z","","","","","{""alt"":259.517,""lat"":42.0119022,""lng"":-88.14056137}","","","","","",""
"2019-02-01T04:20:24.997207Z","","","",0.013,"","","","","",2.24994,""
"2019-02-01T04:20:22.846747Z","","","","","","","","",6.0,"",""
"2019-02-01T04:20:20.583199Z","","","",0.011,"","","","","",2.2479400000000003,""
"2019-02-01T04:20:20.582106Z","","","","","{""alt"":271.385,""lat"":42.01189502,""lng"":-88.14060333}","","","","","",""
"2019-02-01T04:20:17.846757Z","","","","","","","","",5.0,"",""
"2019-02-01T04:20:15.846079Z","","","","","",10.0,"","","","",""
"2019-02-01T04:20:14.991993Z","","","","","{""alt"":273.115,""lat"":42.01189723,""lng"":-88.14061451}","","","","","",""
"2019-02-01T04:20:14.991908Z","","","",0.028,"","","","","",2.26494,""
"2019-02-01T04:20:12.846011Z","","","","","","",0.0,"","","",""
"2019-02-01T04:20:11.846785Z","","","","","","","","",3.0,"",""
"2019-02-01T04:20:11.846003Z","","","","","","",60.0,0.0,"","",0.0012642225031605564
"2019-02-01T04:20:10.571248Z","","","",0.317,"","","","","",2.5539400000000003,""
"2019-02-01T04:20:10.570151Z","","","","","{""alt"":275.44,""lat"":42.01190187,""lng"":-88.1406473}","","","","","",""
"2019-02-01T04:20:09.845987Z","","","","","","","",1020.0,"","",1020.0012642225032
"2019-02-01T04:20:07.846676Z","","","","","","","","",67.0,"",""
"2019-02-01T04:20:06.846002Z","","","","","","",7740.0,"","","",""
"2019-02-01T04:20:04.996035Z","","","","","{""alt"":280.317,""lat"":42.01182852,""lng"":-88.14085498}","","","","","",""
"2019-02-01T04:20:04.995948Z","","","",6.419,"","","","","",8.65594,""
"2019-02-01T04:20:03.845943Z","","","","","","","",1680.0,"","",1680.001264222503
"2019-02-01T04:20:02.846777Z","","","","","","","","",95.0,"",""
"2019-02-01T04:20:01.845979Z","","","","","","",9840.0,"","","",""
"2019-02-01T04:20:00.582999Z","","","",6.259,"","","","","",8.495940000000001,""
"2019-02-01T04:20:00.581913Z","","","","","{""alt"":278.642,""lat"":42.01171282,""lng"":-88.14127443}","","","","","",""
"2019-02-01T04:19:59.846017Z","","","","","","","",1.5e3,"","",1500.001264222503
"2019-02-01T04:19:57.846891Z","","","","","","","","",67.0,"",""
"2019-02-01T04:19:56.846126Z","","","","","","",7.5e3,"","","",""
"2019-02-01T04:19:54.997284Z","","","","","{""alt"":270.976,""lat"":42.01165964,""lng"":-88.14158367}","","","","","",""
"2019-02-01T04:19:54.997198Z","","","",3.123,"","","","","",5.35994,""
"2019-02-01T04:19:52.846920Z","","","","","","","","",70.0,"",""
"2019-02-01T04:19:51.846188Z","","","","","","",7620.0,"","","",""
"2019-02-01T04:19:50.846220Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T04:19:50.571250Z","","","",6.795,"","","","","",9.03194,""
"2019-02-01T04:19:50.570163Z","","","","","{""alt"":270.272,""lat"":42.01160779,""lng"":-88.14183692}","","","","","",""
"2019-02-01T04:19:47.847070Z","","","","","","","","",101.0,"",""
"2019-02-01T04:19:46.846296Z","","","","","","",9660.0,"","","",""
"2019-02-01T04:19:45.846303Z","","","","","","","",1740.0,"","",1740.001264222503
"2019-02-01T04:19:44.997111Z","","","","","{""alt"":269.057,""lat"":42.01150678,""lng"":-88.14227915}","","","","","",""
"2019-02-01T04:19:44.997029Z","","","",8.3,"","","","","",10.536940000000001,""
"2019-02-01T04:19:42.847083Z","","","","","","","","",109.0,"",""
"2019-02-01T04:19:41.846347Z","","","","","","",10020.0,1740.0,"","",1740.001264222503
"2019-02-01T04:19:40.572601Z","","","",6.948,"","","","","",9.184940000000001,""
"2019-02-01T04:19:40.571411Z","","","","","{""alt"":267.678,""lat"":42.01140528,""lng"":-88.14276035}","","","","","",""
"2019-02-01T04:19:37.847260Z","","","","","","","","",125.0,"",""
"2019-02-01T04:19:36.846460Z","","","","","","",9480.0,"","","",""
"2019-02-01T04:19:35.846531Z","","","","","","","",1620.0,"","",1620.001264222503
"2019-02-01T04:19:34.996585Z","","","","","{""alt"":262.43,""lat"":42.01126766,""lng"":-88.14314824}","","","","","",""
"2019-02-01T04:19:34.996498Z","","","",7.904,"","","","","",10.14094,""
"2019-02-01T04:19:31.847362Z","","","","","","","","",107.0,"",""
"2019-02-01T04:19:30.846610Z","","","","","","",10140.0,2040.0,"","",2040.001264222503
"2019-02-01T04:19:30.557270Z","","","",7.44,"","","","","",9.67694,""
"2019-02-01T04:19:30.556181Z","","","","","{""alt"":258.602,""lat"":42.01110097,""lng"":-88.14355707}","","","","","",""
"2019-02-01T04:19:24.994275Z","","","","","{""alt"":254.403,""lat"":42.01096053,""lng"":-88.14399812}","","","","","",""
"2019-02-01T04:19:24.994191Z","","","",7.554,"","","","","",9.79094,""
"2019-02-01T04:19:24.847404Z","","","","","","","","",2.0,"",""
"2019-02-01T04:19:21.847424Z","","","","","","","","",3.0,"",""
"2019-02-01T04:19:20.582700Z","","","",4.256,"","","","","",6.492940000000001,""
"2019-02-01T04:19:20.581619Z","","","","","{""alt"":246.801,""lat"":42.01093797,""lng"":-88.14442654}","","","","","",""
"2019-02-01T04:19:14.995913Z","","","","","{""alt"":242.55,""lat"":42.01087079,""lng"":-88.14458113}","","","","","",""
"2019-02-01T04:19:14.995829Z","","","",3.446,"","","","","",5.68294,""
"2019-02-01T04:19:14.847696Z","","","","","","","","",2.0,"",""
"2019-02-01T04:19:10.564915Z","","","",8.562,"","","","","",10.79894,""
"2019-02-01T04:19:10.563890Z","","","","","{""alt"":245.09,""lat"":42.01062288,""lng"":-88.14458267}","","","","","",""
"2019-02-01T04:19:05.847709Z","","","","","","","","",2.0,"",""
"2019-02-01T04:19:04.991901Z","","","","","{""alt"":244.74,""lat"":42.01015464,""lng"":-88.1445748}","","","","","",""
"2019-02-01T04:19:04.991817Z","","","",12.526,"","","","","",14.76294,""
"2019-02-01T04:19:04.847751Z","","","","","","","","",3.0,"",""
"2019-02-01T04:19:00.566207Z","","","",13.311,"","","","","",15.54794,""
"2019-02-01T04:19:00.565037Z","","","","","{""alt"":244.441,""lat"":42.00956882,""lng"":-88.14457291}","","","","","",""
"2019-02-01T04:18:55.004008Z","","","","","{""alt"":245.414,""lat"":42.00897693,""lng"":-88.14456926}","","","","","",""
"2019-02-01T04:18:55.003921Z","","","",12.967,"","","","","",15.203940000000001,""
"2019-02-01T04:18:50.561807Z","","","",11.025,"","","","","",13.261940000000001,""
"2019-02-01T04:18:50.560785Z","","","","","{""alt"":246.65,""lat"":42.00843186,""lng"":-88.14456324}","","","","","",""
"2019-02-01T04:18:45.003480Z","","","","","{""alt"":247.253,""lat"":42.00799274,""lng"":-88.14455831}","","","","","",""
"2019-02-01T04:18:45.003398Z","","","",7.735,"","","","","",9.97194,""
"2019-02-01T04:18:44.847986Z","","","","","","","","",2.0,"",""
"2019-02-01T04:18:41.847786Z","","","","","","","","",7.0,"",""
"2019-02-01T04:18:41.847023Z","","","","","","",0.0,0.0,"","",0.0012642225031605564
"2019-02-01T04:18:40.576265Z","","","",3.652,"","","","","",5.88894,""
"2019-02-01T04:18:40.575176Z","","","","","{""alt"":245.981,""lat"":42.00775855,""lng"":-88.14452296}","","","","","",""
"2019-02-01T04:18:36.847850Z","","","","","","","","",150.0,"",""
"2019-02-01T04:18:36.847028Z","","","","","","",15120.0,2520.0,"","",2520.0012642225033
"2019-02-01T04:18:34.998881Z","","","","","{""alt"":244.964,""lat"":42.00772196,""lng"":-88.14435404}","","","","","",""
"2019-02-01T04:18:34.998794Z","","","",3.004,"","","","","",5.24094,""
"2019-02-01T04:18:31.847735Z","","","","","","","","",86.0,"",""
"2019-02-01T04:18:31.846960Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T04:18:30.846972Z","","","","","","",7.5e3,"","","",""
"2019-02-01T04:18:30.575293Z","","","",6.267,"","","","","",8.50394,""
"2019-02-01T04:18:30.574166Z","","","","","{""alt"":244.461,""lat"":42.00769733,""lng"":-88.14406077}","","","","","",""
"2019-02-01T04:18:26.847782Z","","","","","","","","",127.0,"",""
"2019-02-01T04:18:26.846965Z","","","","","","",8640.0,1440.0,"","",1440.001264222503
"2019-02-01T04:18:24.999281Z","","","","","{""alt"":244.283,""lat"":42.007664,""lng"":-88.14364949}","","","","","",""
"2019-02-01T04:18:24.999198Z","","","",7.423,"","","","","",9.65994,""
"2019-02-01T04:18:21.847711Z","","","","","","","","",129.0,"",""
"2019-02-01T04:18:21.846887Z","","","","","","",7860.0,1440.0,"","",1440.001264222503
"2019-02-01T04:18:20.586987Z","","","",6.683,"","","","","",8.91994,""
"2019-02-01T04:18:20.585902Z","","","","","{""alt"":245.013,""lat"":42.00760949,""lng"":-88.14323136}","","","","","",""
"2019-02-01T04:18:16.847641Z","","","","","","","","",120.0,"",""
"2019-02-01T04:18:16.846841Z","","","","","","",8.1e3,1380.0,"","",1380.001264222503
"2019-02-01T04:18:14.998811Z","","","","","{""alt"":246.907,""lat"":42.00754253,""lng"":-88.14283205}","","","","","",""
"2019-02-01T04:18:14.998725Z","","","",6.801,"","","","","",9.03794,""
"2019-02-01T04:18:12.846804Z","","","","","","","",1.5e3,"","",1500.001264222503
"2019-02-01T04:18:11.847637Z","","","","","","","","",156.0,"",""
"2019-02-01T04:18:11.846838Z","","","","","","",8.7e3,"","","",""
"2019-02-01T04:18:10.588507Z","","","",6.876,"","","","","",9.11294,""
"2019-02-01T04:18:10.587468Z","","","","","{""alt"":246.543,""lat"":42.0074786,""lng"":-88.14244141}","","","","","",""
"2019-02-01T04:18:07.846753Z","","","","","","","",1440.0,"","",1440.001264222503
"2019-02-01T04:18:06.847490Z","","","","","","","","",76.0,"",""
"2019-02-01T04:18:06.846730Z","","","","","","",8.7e3,"","","",""
"2019-02-01T04:18:04.997673Z","","","","","{""alt"":246.654,""lat"":42.00741275,""lng"":-88.14202247}","","","","","",""
"2019-02-01T04:18:04.997585Z","","","",7.205,"","","","","",9.44194,""
"2019-02-01T04:18:01.847481Z","","","","","","","","",87.0,"",""
"2019-02-01T04:18:01.846729Z","","","","","","",8.4e3,"","","",""
"2019-02-01T04:18:00.578155Z","","","",7.326,"","","","","",9.56294,""
"2019-02-01T04:18:00.577053Z","","","","","{""alt"":248.745,""lat"":42.00734188,""lng"":-88.14157635}","","","","","",""
"2019-02-01T04:17:57.846641Z","","","","","","","",1.5e3,"","",1500.001264222503
"2019-02-01T04:17:56.847444Z","","","","","","","","",109.0,"",""
"2019-02-01T04:17:56.846650Z","","","","","","",8940.0,1560.0,"","",1560.001264222503
"2019-02-01T04:17:54.995559Z","","","","","{""alt"":248.733,""lat"":42.00727304,""lng"":-88.1411426}","","","","","",""
"2019-02-01T04:17:54.995473Z","","","",7.661,"","","","","",9.89794,""
"2019-02-01T04:17:51.847442Z","","","","","","","","",125.0,"",""
"2019-02-01T04:17:51.846649Z","","","","","","",8.7e3,1.5e3,"","",1500.001264222503
"2019-02-01T04:17:50.583306Z","","","",6.76,"","","","","",8.99694,""
"2019-02-01T04:17:50.582247Z","","","","","{""alt"":246.509,""lat"":42.00720699,""lng"":-88.14071248}","","","","","",""
"2019-02-01T04:17:46.847518Z","","","","","","","","",173.0,"",""
"2019-02-01T04:17:46.846762Z","","","","","","",7.2e3,"","","",""
"2019-02-01T04:17:45.846758Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T04:17:44.992434Z","","","","","{""alt"":246.379,""lat"":42.00708944,""lng"":-88.14037142}","","","","","",""
"2019-02-01T04:17:44.992351Z","","","",3.423,"","","","","",5.659940000000001,""
"2019-02-01T04:17:41.847509Z","","","","","","","","",215.0,"",""
"2019-02-01T04:17:41.846748Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T04:17:40.846771Z","","","","","","",7680.0,"","","",""
"2019-02-01T04:17:40.588012Z","","","",5.975,"","","","","",8.21194,""
"2019-02-01T04:17:40.586970Z","","","","","{""alt"":245.97,""lat"":42.00690023,""lng"":-88.14039614}","","","","","",""
"2019-02-01T04:17:36.847573Z","","","","","","","","",201.0,"",""
"2019-02-01T04:17:36.846825Z","","","","","","",8580.0,"","","",""
"2019-02-01T04:17:35.846807Z","","","","","","","",1.5e3,"","",1500.001264222503
"2019-02-01T04:17:35.000959Z","","","",7.096,"","","","","",9.33294,""
"2019-02-01T04:17:31.847671Z","","","","","","","","",299.0,"",""
"2019-02-01T04:17:31.846823Z","","","","","","",9.0e3,1620.0,"","",1620.001264222503
"2019-02-01T04:17:28.997568Z","","","","","{""alt"":248.429,""lat"":42.00621563,""lng"":-88.14021415}","","","","","",""
"2019-02-01T04:17:28.997483Z","","","",8.608,"","","","","",10.844940000000001,""
"2019-02-01T04:17:26.847654Z","","","","","","","","",298.0,"",""
"2019-02-01T04:17:26.846877Z","","","","","","",1.05e4,"","","",""
"2019-02-01T04:17:25.846895Z","","","","","","","",1860.0,"","",1860.001264222503
"2019-02-01T04:17:24.995823Z","","","","","{""alt"":248.165,""lat"":42.00594541,""lng"":-88.13997618}","","","","","",""
"2019-02-01T04:17:24.995740Z","","","",9.107,"","","","","",11.34394,""
"2019-02-01T04:17:21.847770Z","","","","","","","","",307.0,"",""
"2019-02-01T04:17:21.846929Z","","","","","","",10320.0,1860.0,"","",1860.001264222503
"2019-02-01T04:17:18.995663Z","","","","","{""alt"":248.647,""lat"":42.00554072,""lng"":-88.13963245}","","","","","",""
"2019-02-01T04:17:18.995544Z","","","",7.764,"","","","","",10.00094,""
"2019-02-01T04:17:16.847740Z","","","","","","","","",337.0,"",""
"2019-02-01T04:17:16.846942Z","","","","","","","",1.5e3,"","",1500.001264222503
"2019-02-01T04:17:15.846941Z","","","","","","",9120.0,"","","",""
"2019-02-01T04:17:14.993804Z","","","","","{""alt"":248.045,""lat"":42.00523956,""lng"":-88.13952571}","","","","","",""
"2019-02-01T04:17:14.993719Z","","","",7.7,"","","","","",9.93694,""
"2019-02-01T04:17:11.847869Z","","","","","","","","",423.0,"",""
"2019-02-01T04:17:11.847017Z","","","","","","",9840.0,3120.0,"","",3120.0012642225033
"2019-02-01T04:17:08.994722Z","","","","","{""alt"":250.167,""lat"":42.00482934,""lng"":-88.13965108}","","","","","",""
"2019-02-01T04:17:08.994639Z","","","",7.221,"","","","","",9.45794,""
"2019-02-01T04:17:06.847801Z","","","","","","","","",307.0,"",""
"2019-02-01T04:17:06.847014Z","","","","","","",7.5e3,"","","",""
"2019-02-01T04:17:04.989948Z","","","","","{""alt"":248.857,""lat"":42.00462613,""lng"":-88.13982823}","","","","","",""
"2019-02-01T04:17:04.989864Z","","","",5.575,"","","","","",7.81194,""
"2019-02-01T04:17:03.847074Z","","","","","","","",1320.0,"","",1320.001264222503
"2019-02-01T04:17:01.847895Z","","","","","","","","",1.0,"",""
"2019-02-01T04:17:01.847056Z","","","","","","",1.11e4,1920.0,"","",1920.001264222503
"2019-02-01T04:16:59.000805Z","","","","","{""alt"":244.685,""lat"":42.00457769,""lng"":-88.14019605}","","","","","",""
"2019-02-01T04:16:59.000706Z","","","",7.447,"","","","","",9.68394,""
"2019-02-01T04:16:54.990650Z","","","","","{""alt"":244.7,""lat"":42.00461209,""lng"":-88.14056991}","","","","","",""
"2019-02-01T04:16:54.990564Z","","","",5.462,"","","","","",7.69894,""
"2019-02-01T04:16:52.847867Z","","","","","","","","",2.0,"",""
"2019-02-01T04:16:51.847855Z","","","","","","","","",3.0,"",""
"2019-02-01T04:16:49.000944Z","","","","","{""alt"":245.492,""lat"":42.00451577,""lng"":-88.14081013}","","","","","",""
"2019-02-01T04:16:49.000860Z","","","",2.338,"","","","","",4.57494,""
"2019-02-01T04:16:44.999457Z","","","","","{""alt"":244.668,""lat"":42.004521,""lng"":-88.14097785}","","","","","",""
"2019-02-01T04:16:44.999373Z","","","",4.501,"","","","","",6.73794,""
"2019-02-01T04:16:38.999126Z","","","","","{""alt"":245.862,""lat"":42.00467003,""lng"":-88.14109148}","","","","","",""
"2019-02-01T04:16:38.999044Z","","","",2.55,"","","","","",4.7869399999999995,""
"2019-02-01T04:16:35.011734Z","","","","","{""alt"":244.823,""lat"":42.00476787,""lng"":-88.14099836}","","","","","",""
"2019-02-01T04:16:35.011651Z","","","",4.2,"","","","","",6.43694,""
"2019-02-01T04:16:29.847778Z","","","","","","","","",2.0,"",""
"2019-02-01T04:16:28.991750Z","","","","","{""alt"":243.887,""lat"":42.00475389,""lng"":-88.14058402}","","","","","",""
"2019-02-01T04:16:28.991662Z","","","",7.257,"","","","","",9.49394,""
"2019-02-01T04:16:28.847650Z","","","","","","","","",8.0,"",""
"2019-02-01T04:16:24.989428Z","","","","","{""alt"":244.984,""lat"":42.00470853,""lng"":-88.14024051}","","","","","",""
"2019-02-01T04:16:24.989342Z","","","",6.897,"","","","","",9.13394,""
"2019-02-01T04:16:23.847616Z","","","","","","","","",2.0,"",""
"2019-02-01T04:16:21.846967Z","","","","","","",0.0,0.0,"","",0.0012642225031605564
"2019-02-01T04:16:19.846903Z","","","","","","",6120.0,900.0,"","",900.0012642225032
"2019-02-01T04:16:18.994244Z","","","","","{""alt"":250.583,""lat"":42.00472759,""lng"":-88.13991213}","","","","","",""
"2019-02-01T04:16:18.994158Z","","","",2.775,"","","","","",5.01194,""
"2019-02-01T04:16:18.847685Z","","","","","","","","",224.0,"",""
"2019-02-01T04:16:15.846832Z","","","","","","",8220.0,1.5e3,"","",1500.001264222503
"2019-02-01T04:16:14.994192Z","","","","","{""alt"":254.009,""lat"":42.0048074,""lng"":-88.13986551}","","","","","",""
"2019-02-01T04:16:14.994107Z","","","",0.648,"","","","","",2.8849400000000003,""
"2019-02-01T04:16:09.847491Z","","","","","","","","",2.0,"",""
"2019-02-01T04:16:08.997402Z","","","","","{""alt"":255.231,""lat"":42.00481312,""lng"":-88.13988684}","","","","","",""
